Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Frequency of Purchases,Discount Applied,Previous Purchases,Payment Method,Subscription Status
908,32,Male,Sweater,Clothing,43,Missouri,L,Cyan,Winter,4.4,Bi-Weekly,Yes,34,Credit Card,Yes
1210,41,Male,Pants,Clothing,62,Pennsylvania,M,Blue,Winter,3.8,Monthly,Yes,16,Bank Transfer,No
1671,22,Male,Pants,Clothing,73,Utah,L,Cyan,Fall,3.6,Weekly,Yes,20,Cash,No
2559,49,Male,Hoodie,Clothing,32,California,M,Silver,Fall,2.7,Fortnightly,No,24,PayPal,No
3476,48,Female,Sneakers,Footwear,88,South Carolina,M,Orange,Spring,4.4,Quarterly,No,9,Cash,No
1133,50,Male,Hoodie,Clothing,98,North Carolina,S,Teal,Spring,4.3,Fortnightly,Yes,25,Cash,No
2013,48,Male,Jeans,Clothing,53,Nevada,L,Green,Fall,3.2,Fortnightly,No,5,Cash,No
2608,41,Male,Shoes,Footwear,36,Oklahoma,XL,Teal,Spring,3.1,Every 3 Months,No,38,PayPal,No
3199,61,Female,Gloves,Accessories,94,Pennsylvania,L,Peach,Winter,2.8,Weekly,No,39,Debit Card,No
1804,60,Male,Sneakers,Footwear,97,New Hampshire,S,Gray,Summer,3.5,Fortnightly,No,33,Venmo,No
777,49,Male,Shirt,Clothing,60,Alabama,M,Maroon,Spring,5,Every 3 Months,Yes,8,Venmo,Yes
2775,56,Female,Boots,Footwear,40,Oklahoma,L,Yellow,Fall,,Quarterly,No,42,Credit Card,No
1201,27,Male,Coat,Outerwear,22,Connecticut,XL,Black,Winter,4.4,Weekly,Yes,7,PayPal,No
1669,66,Male,Blouse,Clothing,33,Utah,L,Charcoal,Summer,4,Fortnightly,Yes,28,Debit Card,No
3056,27,Female,Sandals,Footwear,22,Kansas,M,Violet,Fall,5,Bi-Weekly,No,5,Debit Card,No
488,41,Male,Jacket,Outerwear,68,Iowa,L,Red,Winter,4.4,Quarterly,Yes,22,Credit Card,Yes
104,54,Male,Boots,Footwear,89,West Virginia,L,Red,Winter,4,Bi-Weekly,Yes,22,Venmo,Yes
2782,65,Female,Sandals,Footwear,39,Mississippi,M,Blue,Spring,4.6,Weekly,No,33,PayPal,No
3214,27,Female,Sunglasses,Accessories,56,Texas,M,Brown,Winter,3.3,Monthly,No,33,Credit Card,No
70,48,Male,Belt,Accessories,70,Tennessee,S,Cyan,Summer,4.4,Weekly,Yes,5,Cash,Yes
2920,64,Female,Shoes,Footwear,67,Minnesota,L,Charcoal,Winter,3.8,Monthly,No,31,Debit Card,No
684,33,Male,Sandals,Footwear,36,Michigan,S,Violet,Winter,2.7,Monthly,Yes,3,Bank Transfer,Yes
3158,21,Female,Belt,Accessories,34,Maine,L,Red,Fall,3.1,Fortnightly,No,5,Debit Card,No
987,54,Male,Scarf,Accessories,96,Connecticut,S,Peach,Spring,4.5,Monthly,Yes,36,Bank Transfer,Yes
281,45,Male,Sandals,Footwear,69,Montana,S,Cyan,Fall,4.2,Bi-Weekly,Yes,21,Cash,Yes
1055,18,Male,Shorts,Clothing,96,Arkansas,L,Cyan,Winter,4.9,Quarterly,Yes,48,PayPal,No
776,49,Male,Handbag,Accessories,53,Kentucky,S,Gold,Winter,3,Monthly,Yes,8,PayPal,Yes
775,42,Male,Hat,Accessories,46,Nevada,M,Yellow,Summer,3.5,Quarterly,Yes,11,Credit Card,Yes
1220,19,Male,Sweater,Clothing,23,Vermont,M,Gold,Winter,2.5,Bi-Weekly,Yes,35,Credit Card,No
3550,,Female,T-shirt,Clothing,34,Oregon,M,Cyan,Summer,3.4,Fortnightly,No,11,Bank Transfer,No
1000,50,Male,Socks,Clothing,28,New Mexico,L,Brown,Spring,2.9,Monthly,Yes,23,Debit Card,Yes
1847,68,Male,Scarf,Accessories,53,Wisconsin,M,Yellow,Summer,2.9,Quarterly,No,9,Venmo,No
2544,27,Male,Scarf,Accessories,56,West Virginia,L,Peach,Spring,2.7,Bi-Weekly,No,30,PayPal,No
915,43,Male,Dress,Clothing,67,Washington,L,Purple,Summer,4.1,Every 3 Months,Yes,27,Venmo,Yes
1504,50,Male,Jacket,Outerwear,30,Michigan,M,Maroon,Fall,3.9,Quarterly,Yes,46,Cash,No
579,69,Male,Sandals,Footwear,90,Maine,M,Purple,Fall,4.6,Fortnightly,Yes,22,Credit Card,Yes
2827,32,Female,Handbag,Accessories,43,Florida,L,Brown,Fall,3.6,Annually,No,23,Venmo,No
2568,19,Male,Sunglasses,Accessories,25,Michigan,XL,Gold,Spring,4.3,Fortnightly,No,24,Cash,No
734,45,Male,Dress,Clothing,36,Rhode Island,L,Cyan,Fall,2.7,Bi-Weekly,Yes,20,Debit Card,Yes
3744,62,Female,Pants,Clothing,28,Idaho,L,Cyan,Fall,3.6,Quarterly,No,36,Debit Card,No
1119,49,Male,Belt,Accessories,65,Indiana,M,Purple,Summer,4.9,Every 3 Months,Yes,11,PayPal,No
1851,51,Male,Gloves,Accessories,76,Wyoming,S,Black,Winter,2.8,Weekly,No,50,Debit Card,No
233,54,Male,Jewelry,Accessories,27,Hawaii,L,Purple,Winter,4.2,Bi-Weekly,Yes,32,Bank Transfer,Yes
717,30,Male,Jewelry,Accessories,29,Missouri,M,Olive,Spring,3.6,Bi-Weekly,Yes,9,Venmo,Yes
1776,18,Male,Jacket,Outerwear,47,Iowa,M,Violet,Spring,3.3,Bi-Weekly,No,12,Cash,No
3750,24,Female,Blouse,Clothing,95,Alaska,L,Yellow,Winter,2.9,Every 3 Months,No,38,Venmo,No
2540,33,Male,Sandals,Footwear,73,Massachusetts,M,Purple,Fall,4.1,Bi-Weekly,No,24,Cash,No
1229,55,Male,Jacket,Outerwear,55,Indiana,S,Yellow,Winter,3.9,Annually,Yes,1,Cash,No
1224,69,Male,Pants,Clothing,24,Kansas,L,Red,Winter,3.9,Weekly,Yes,21,Bank Transfer,No
2913,48,Female,Shoes,Footwear,37,Oregon,M,Yellow,Winter,4,Bi-Weekly,No,27,Cash,No
2537,51,Male,Belt,Accessories,39,Oklahoma,L,Gray,Spring,4.9,Every 3 Months,No,45,PayPal,No
399,20,Male,Boots,Footwear,67,Montana,S,Silver,Winter,4.6,Every 3 Months,Yes,25,Debit Card,Yes
3829,42,Female,Blouse,Clothing,82,Mississippi,M,Charcoal,Spring,3.4,Weekly,No,8,Cash,No
1552,64,Male,Handbag,Accessories,29,Minnesota,M,Olive,Summer,3.7,Monthly,Yes,13,Credit Card,No
1814,40,Male,Shorts,Clothing,62,Illinois,M,Olive,Spring,3.5,Weekly,No,24,PayPal,No
1497,63,Male,T-shirt,Clothing,98,Idaho,M,Purple,Winter,5,Bi-Weekly,Yes,9,Venmo,No
1222,18,Male,Socks,Clothing,69,Iowa,M,Red,Winter,4.5,Quarterly,Yes,3,Cash,No
177,53,Male,Backpack,Accessories,81,New Hampshire,L,Black,Spring,2.7,Quarterly,Yes,30,Credit Card,Yes
2410,26,Male,Jewelry,Accessories,37,Washington,L,Yellow,Spring,3,Every 3 Months,No,47,Cash,No
2976,61,Female,Scarf,Accessories,68,Georgia,XL,Lavender,Winter,,Every 3 Months,No,48,Cash,No
3685,29,Female,Skirt,Clothing,86,Pennsylvania,L,Charcoal,Spring,4.4,Bi-Weekly,No,47,Credit Card,No
3655,21,Female,Jewelry,Accessories,98,Arkansas,M,Green,Winter,3.3,Annually,No,10,Credit Card,No
526,51,Male,Coat,Outerwear,37,Iowa,M,Cyan,Spring,3.2,Monthly,Yes,41,Debit Card,Yes
3212,53,Female,Pants,Clothing,65,Rhode Island,L,Turquoise,Winter,4.9,Monthly,No,12,Cash,No
3795,44,Female,Scarf,Accessories,82,South Dakota,M,Violet,Summer,3.6,Weekly,No,27,Venmo,No
2648,60,Male,Shoes,Footwear,58,South Carolina,M,Red,Summer,3.3,Annually,No,25,Debit Card,No
2155,46,Male,Scarf,Accessories,74,Wyoming,M,Violet,Spring,3.4,Every 3 Months,No,33,Cash,No
3827,50,Female,Jacket,Outerwear,31,Montana,M,Gray,Summer,4,Annually,No,25,Bank Transfer,No
2803,22,Female,Coat,Outerwear,100,Hawaii,L,Red,Fall,3.1,Fortnightly,No,42,Credit Card,No
1785,32,Male,Backpack,Accessories,31,Louisiana,L,Yellow,Summer,4.8,Quarterly,No,4,Debit Card,No
2977,30,Female,Coat,Outerwear,97,Nebraska,M,Silver,Summer,2.8,Fortnightly,No,28,Cash,No
3472,43,Female,Sandals,Footwear,66,North Carolina,S,Blue,Spring,3.1,Bi-Weekly,No,31,Cash,No
1213,32,Male,Shoes,Footwear,74,Pennsylvania,M,Yellow,Summer,2.5,Weekly,Yes,18,Credit Card,No
1822,57,Male,Shorts,Clothing,53,Maine,M,Teal,Spring,2.8,Quarterly,No,29,PayPal,No
2012,57,Male,Sandals,Footwear,94,West Virginia,M,Beige,Spring,3.7,Monthly,No,4,Bank Transfer,No
2090,37,Male,Jacket,Outerwear,57,Maryland,L,Gold,Spring,3.6,Every 3 Months,No,41,Credit Card,No
80,38,Male,Jacket,Outerwear,96,Iowa,M,Olive,Winter,2.6,Every 3 Months,Yes,43,Bank Transfer,Yes
3807,18,Female,Boots,Footwear,71,Missouri,M,Teal,Spring,3,Weekly,No,41,PayPal,No
933,62,Male,Skirt,Clothing,24,Indiana,L,Blue,Winter,3.2,Bi-Weekly,Yes,45,Debit Card,Yes
2579,54,Male,Sunglasses,Accessories,48,Vermont,M,Purple,Fall,3.9,Quarterly,No,3,Cash,No
111,56,Male,Backpack,Accessories,26,New York,M,Black,Summer,4,Fortnightly,Yes,26,Venmo,Yes
994,51,Male,Sandals,Footwear,90,Iowa,M,Peach,Winter,4.4,Weekly,Yes,25,Cash,Yes
2774,39,Female,Pants,Clothing,98,Arizona,S,Maroon,Spring,4.6,Quarterly,No,45,Bank Transfer,No
2278,25,Male,Hat,Accessories,56,Alabama,M,Beige,Summer,4.6,Quarterly,No,18,Credit Card,No
386,67,Male,Shorts,Clothing,93,West Virginia,S,Yellow,Fall,2.7,Bi-Weekly,Yes,12,Credit Card,Yes
2784,19,Female,Skirt,Clothing,38,Virginia,M,Silver,Spring,4.5,Quarterly,No,26,Credit Card,No
3252,,Female,Coat,Outerwear,20,Nevada,M,Gold,Winter,3.7,Quarterly,No,39,Venmo,No
828,31,Male,Shoes,Footwear,51,Colorado,S,Green,Fall,4.1,Fortnightly,Yes,33,Bank Transfer,Yes
2477,60,Male,Hat,Accessories,60,Colorado,M,Turquoise,Summer,3.7,Monthly,No,28,Cash,No
464,37,Male,Jewelry,Accessories,81,Georgia,S,Orange,Summer,2.7,Weekly,Yes,29,Venmo,Yes
3250,26,Female,Backpack,Accessories,83,Virginia,M,Pink,Summer,3.4,Quarterly,No,32,Credit Card,No
179,61,Male,Skirt,Clothing,43,Idaho,L,Lavender,Fall,4.3,Quarterly,Yes,21,PayPal,Yes
2152,70,Male,Jeans,Clothing,58,Vermont,L,Brown,Fall,2.6,Monthly,No,18,Venmo,No
545,34,Male,Sandals,Footwear,64,Washington,S,Yellow,Summer,3.3,Every 3 Months,Yes,30,Bank Transfer,Yes
1975,27,Male,Gloves,Accessories,44,Tennessee,M,Peach,Winter,4.6,Fortnightly,No,2,PayPal,No
86,53,Male,Sunglasses,Accessories,95,New Mexico,M,Charcoal,Winter,4.5,Bi-Weekly,Yes,2,Debit Card,Yes
855,21,Male,Pants,Clothing,44,California,L,Blue,Spring,4.3,Monthly,Yes,22,Venmo,Yes
1773,58,Male,Shoes,Footwear,34,Hawaii,M,Gold,Summer,3.1,Annually,No,1,Bank Transfer,No
2422,37,Male,Sneakers,Footwear,46,Minnesota,L,Pink,Spring,4.6,Every 3 Months,No,2,Debit Card,No
1476,44,Male,Blouse,Clothing,61,Rhode Island,M,Teal,Spring,4,Monthly,Yes,24,Cash,No
445,48,Male,Dress,Clothing,20,California,M,Red,Summer,4.3,Annually,Yes,31,Debit Card,Yes
1934,48,Male,Sandals,Footwear,67,Montana,L,Violet,Summer,4.1,Annually,No,28,Venmo,No
1886,26,Male,Jewelry,Accessories,53,Nevada,S,Maroon,Winter,4.4,Monthly,No,35,Cash,No
120,38,Male,Coat,Outerwear,76,Wyoming,M,Orange,Fall,4.3,Annually,Yes,44,Cash,Yes
140,49,Male,Coat,Outerwear,95,Florida,M,White,Fall,3.8,Annually,Yes,30,Venmo,Yes
557,40,Male,Coat,Outerwear,90,Montana,L,Indigo,Winter,5,Fortnightly,Yes,21,Cash,Yes
813,64,Male,Boots,Footwear,56,Alaska,M,Olive,Summer,3.2,Weekly,Yes,32,Credit Card,Yes
19,52,Male,Sweater,Clothing,48,Montana,S,Black,Summer,4.6,Weekly,Yes,17,Cash,Yes
2210,42,Male,Sandals,Footwear,20,Utah,XL,Beige,Summer,4.5,Quarterly,No,44,Bank Transfer,No
2723,23,Female,Hat,Accessories,83,Maine,M,Green,Spring,2.8,Fortnightly,No,22,PayPal,No
3234,45,Female,Belt,Accessories,74,Indiana,M,Lavender,Fall,3.8,Bi-Weekly,No,11,Debit Card,No
3341,42,Female,T-shirt,Clothing,36,Virginia,XL,Maroon,Fall,4.4,Fortnightly,No,47,Credit Card,No
3691,24,Female,Blouse,Clothing,23,Kansas,S,Violet,Fall,3.7,Bi-Weekly,No,4,Bank Transfer,No
1309,59,Male,Dress,Clothing,38,Rhode Island,L,Red,Summer,4.4,Every 3 Months,Yes,14,Credit Card,No
1384,36,Male,Scarf,Accessories,58,Wisconsin,M,Beige,Spring,3.3,Monthly,Yes,4,Venmo,No
3441,45,Female,Handbag,Accessories,63,Maryland,L,Magenta,Fall,4.3,Weekly,No,2,PayPal,No
680,56,Male,Sandals,Footwear,95,Michigan,M,Turquoise,Fall,,Fortnightly,Yes,37,Venmo,Yes
2385,24,Male,Blouse,Clothing,35,Alabama,L,Green,Winter,3.3,Quarterly,No,40,PayPal,No
834,43,Male,Handbag,Accessories,68,Oklahoma,M,Purple,Fall,3.5,Annually,Yes,11,Credit Card,Yes
3804,48,Female,Handbag,Accessories,55,Connecticut,M,Violet,Spring,3.6,Weekly,No,14,Debit Card,No
3303,36,Female,Blouse,Clothing,82,Alabama,XL,Beige,Winter,4.2,Bi-Weekly,No,31,Venmo,No
87,24,Male,Hoodie,Clothing,41,Nevada,L,Pink,Spring,3.7,Bi-Weekly,Yes,47,Cash,Yes
3245,65,Female,Sweater,Clothing,81,Arkansas,M,Black,Fall,4.7,Annually,No,42,Credit Card,No
1939,46,Male,Jeans,Clothing,23,Kentucky,L,Blue,Spring,3.8,Bi-Weekly,No,39,Debit Card,No
2719,22,Female,Shorts,Clothing,90,Virginia,M,Peach,Winter,4.9,Bi-Weekly,No,10,Venmo,No
3186,52,Female,Skirt,Clothing,71,Ohio,L,Gold,Fall,4.7,Annually,No,6,PayPal,No
3178,55,Female,Belt,Accessories,52,Missouri,L,Beige,Fall,3.2,Monthly,No,31,Credit Card,No
512,61,Male,Shirt,Clothing,46,Hawaii,L,Yellow,Fall,3.1,Annually,Yes,8,PayPal,Yes
1379,37,Male,Jacket,Outerwear,49,Kentucky,XL,Lavender,Fall,3.6,Weekly,Yes,24,Venmo,No
1286,64,Male,Gloves,Accessories,99,North Carolina,M,Charcoal,Fall,3.5,Fortnightly,Yes,45,Bank Transfer,No
2706,65,Female,Jacket,Outerwear,81,Washington,S,Turquoise,Spring,5,Bi-Weekly,No,1,Credit Card,No
3842,68,Female,Jeans,Clothing,57,Mississippi,L,Pink,Fall,4.2,Monthly,No,8,Bank Transfer,No
2580,65,Male,Blouse,Clothing,20,Minnesota,M,Purple,Summer,3.7,Weekly,No,40,Venmo,No
3400,40,Female,Pants,Clothing,55,Montana,XL,Yellow,Winter,3.3,Annually,No,36,Debit Card,No
1177,36,Male,Dress,Clothing,83,Oregon,M,Red,Winter,4.6,Quarterly,Yes,39,PayPal,No
30,31,Male,Dress,Clothing,48,Wyoming,S,Black,Fall,4.1,Weekly,Yes,14,Credit Card,Yes
997,29,Male,Sandals,Footwear,91,Delaware,L,Maroon,Summer,4.9,Quarterly,Yes,32,Bank Transfer,Yes
2430,57,Male,Sneakers,Footwear,57,Virginia,XL,Maroon,Summer,4.4,Fortnightly,No,47,Credit Card,No
3348,22,Female,Shoes,Footwear,70,Iowa,XL,Cyan,Summer,4.4,Bi-Weekly,No,28,PayPal,No
520,19,Male,Belt,Accessories,54,Minnesota,L,Blue,Summer,4.4,Quarterly,Yes,17,Bank Transfer,Yes
2874,,Female,Sweater,Clothing,40,Montana,M,Teal,Spring,2.6,Monthly,No,8,Bank Transfer,No
812,18,Male,Sneakers,Footwear,35,Illinois,M,Green,Winter,2.7,Quarterly,Yes,36,Venmo,Yes
3733,36,Female,Shoes,Footwear,92,Indiana,L,Pink,Spring,3.3,Annually,No,28,PayPal,No
3883,35,Female,Pants,Clothing,95,North Dakota,L,Blue,Fall,2.6,Fortnightly,No,24,Cash,No
660,62,Male,Shorts,Clothing,52,Virginia,S,Gold,Spring,3.6,Weekly,Yes,8,Cash,Yes
1300,29,Male,Belt,Accessories,23,Louisiana,L,Teal,Fall,3.6,Bi-Weekly,Yes,42,Venmo,No
1567,48,Male,Sneakers,Footwear,99,Wyoming,S,Green,Winter,3,Bi-Weekly,Yes,21,Cash,No
2290,70,Male,Shorts,Clothing,82,Nevada,M,Orange,Fall,4.1,Weekly,No,47,Venmo,No
1263,29,Male,Boots,Footwear,62,Tennessee,L,Brown,Winter,4.8,Monthly,Yes,44,Venmo,No
764,61,Male,Sweater,Clothing,50,North Carolina,M,Brown,Spring,2.9,Monthly,Yes,6,Credit Card,Yes
2225,18,Male,Gloves,Accessories,25,Nebraska,L,Charcoal,Winter,4.3,Quarterly,No,38,Cash,No
3870,26,Female,Coat,Outerwear,64,Arizona,L,Cyan,Spring,3.8,Annually,No,28,Bank Transfer,No
585,70,Male,Socks,Clothing,94,Indiana,M,White,Spring,4.7,Monthly,Yes,20,Debit Card,Yes
442,43,Male,Hoodie,Clothing,81,Florida,M,Maroon,Winter,4.2,Annually,Yes,32,Credit Card,Yes
2907,58,Female,Coat,Outerwear,27,Virginia,M,Indigo,Spring,3.9,Annually,No,7,Venmo,No
3640,26,Female,Coat,Outerwear,44,Illinois,M,Brown,Summer,3.6,Annually,No,39,Venmo,No
889,49,Male,Scarf,Accessories,77,New Hampshire,S,Gold,Spring,3.6,Annually,Yes,44,Cash,Yes
1505,60,Male,Jacket,Outerwear,80,Alaska,M,Teal,Winter,4.2,Monthly,Yes,10,Bank Transfer,No
416,67,Male,Coat,Outerwear,31,Connecticut,M,Lavender,Winter,2.6,Monthly,Yes,40,Bank Transfer,Yes
1534,50,Male,Shoes,Footwear,59,New Hampshire,M,Gold,Summer,3.6,Quarterly,Yes,16,Bank Transfer,No
1581,65,Male,Sneakers,Footwear,71,North Dakota,L,Cyan,Summer,3.7,Annually,Yes,30,Cash,No
1153,62,Male,Handbag,Accessories,49,Connecticut,M,Gold,Fall,4,Every 3 Months,Yes,8,PayPal,No
1619,63,Male,Sandals,Footwear,72,Michigan,L,Purple,Summer,5,Quarterly,Yes,39,Debit Card,No
3701,28,Female,Handbag,Accessories,84,North Dakota,XL,Charcoal,Summer,3.4,Every 3 Months,No,2,Bank Transfer,No
3792,40,Female,Sunglasses,Accessories,51,Texas,M,Gray,Spring,3.7,Weekly,No,1,Venmo,No
1136,65,Male,Skirt,Clothing,90,Massachusetts,L,Peach,Winter,3.6,Quarterly,Yes,32,Bank Transfer,No
1502,37,Male,Jeans,Clothing,55,Alaska,XL,Silver,Spring,2.7,Every 3 Months,Yes,13,Debit Card,No
837,23,Male,Gloves,Accessories,90,West Virginia,L,Violet,Winter,3.9,Bi-Weekly,Yes,22,Cash,Yes
2475,23,Male,T-shirt,Clothing,76,North Carolina,M,Olive,Fall,3.2,Quarterly,No,19,Bank Transfer,No
2833,29,Female,Scarf,Accessories,37,Maryland,M,Magenta,Summer,4.6,Quarterly,No,40,PayPal,No
1031,58,Male,Coat,Outerwear,89,Kentucky,L,Blue,Winter,3.3,Quarterly,Yes,37,Debit Card,Yes
2752,27,Female,Dress,Clothing,52,Minnesota,S,Indigo,Fall,3.1,Monthly,No,50,Venmo,No
863,19,Male,Coat,Outerwear,84,Arkansas,M,Charcoal,Winter,4.9,Fortnightly,Yes,13,PayPal,Yes
2464,60,Male,Blouse,Clothing,21,Mississippi,XL,Indigo,Summer,,Bi-Weekly,No,25,Cash,No
1342,26,Male,Hoodie,Clothing,27,Rhode Island,XL,Yellow,Fall,2.9,Quarterly,Yes,31,Bank Transfer,No
3313,55,Female,Sneakers,Footwear,75,Louisiana,L,Black,Summer,3.9,Quarterly,No,45,Cash,No
3456,49,Female,T-shirt,Clothing,89,Ohio,M,Orange,Fall,4.7,Annually,No,13,Venmo,No
2438,43,Male,Sneakers,Footwear,59,Wyoming,XL,Magenta,Winter,3.4,Weekly,No,34,Credit Card,No
2624,49,Male,Shoes,Footwear,76,Massachusetts,M,Gold,Fall,4.8,Annually,No,38,Cash,No
1483,28,Male,Gloves,Accessories,67,Wisconsin,S,Magenta,Spring,4.1,Weekly,Yes,43,Bank Transfer,No
3694,66,Female,Blouse,Clothing,46,South Dakota,M,Violet,Summer,4.7,Weekly,No,10,Venmo,No
2753,48,Female,Sweater,Clothing,64,Colorado,S,Peach,Winter,4,Bi-Weekly,No,30,Venmo,No
2253,48,Male,Shoes,Footwear,96,Nebraska,S,Maroon,Summer,3.9,Annually,No,21,Bank Transfer,No
103,51,Male,Socks,Clothing,67,Oklahoma,L,Violet,Winter,4.8,Quarterly,Yes,35,Credit Card,Yes
1404,26,Male,Backpack,Accessories,20,Georgia,M,Peach,Spring,3.6,Bi-Weekly,Yes,20,Credit Card,No
3023,58,Female,Sandals,Footwear,26,Georgia,M,Lavender,Fall,4,Weekly,No,23,PayPal,No
1333,66,Male,Hoodie,Clothing,60,Alaska,S,Gold,Spring,4.3,Quarterly,Yes,16,Bank Transfer,No
1654,31,Male,Belt,Accessories,93,Colorado,L,Silver,Winter,3,Bi-Weekly,Yes,29,Debit Card,No
2273,29,Male,Jacket,Outerwear,38,Maine,L,Charcoal,Spring,4,Monthly,No,44,PayPal,No
1559,35,Male,Sunglasses,Accessories,75,New Mexico,XL,Teal,Fall,3.5,Every 3 Months,Yes,24,Credit Card,No
2024,46,Male,Socks,Clothing,68,Idaho,S,Teal,Winter,4.1,Bi-Weekly,No,28,Cash,No
1962,47,Male,Boots,Footwear,59,Nevada,L,Black,Summer,2.6,Quarterly,No,45,Debit Card,No
3511,49,Female,Sneakers,Footwear,96,Pennsylvania,S,Orange,Fall,4.9,Monthly,No,14,Venmo,No
8,27,Male,Shorts,Clothing,34,Louisiana,L,Charcoal,Winter,3.2,Weekly,Yes,19,Credit Card,Yes
3322,32,Female,Coat,Outerwear,100,Maine,S,Charcoal,Winter,4.3,Annually,No,3,Venmo,No
1256,30,Male,Hat,Accessories,68,Indiana,M,Peach,Fall,4.1,Fortnightly,Yes,38,Cash,No
1041,68,Male,Jeans,Clothing,22,North Carolina,S,Magenta,Fall,4,Fortnightly,Yes,7,Cash,Yes
774,29,Male,Hat,Accessories,84,California,L,Indigo,Winter,2.6,Bi-Weekly,Yes,14,Debit Card,Yes
2587,20,Male,Coat,Outerwear,28,Maine,L,Yellow,Winter,4.6,Every 3 Months,No,1,Credit Card,No
3530,55,Female,T-shirt,Clothing,20,Montana,S,Maroon,Winter,3.9,Weekly,No,43,Bank Transfer,No
231,66,Male,Scarf,Accessories,88,Utah,L,Olive,Fall,4.1,Annually,Yes,43,Credit Card,Yes
1101,50,Male,Pants,Clothing,28,Nevada,L,Gold,Spring,4.4,Weekly,Yes,2,Credit Card,No
2545,46,Male,Pants,Clothing,70,Delaware,M,Red,Spring,2.5,Quarterly,No,39,Venmo,No
833,,Male,Jacket,Outerwear,80,California,L,Blue,Fall,2.5,Bi-Weekly,Yes,28,Cash,Yes
1163,47,Male,Sandals,Footwear,92,North Carolina,M,Blue,Winter,4.2,Weekly,Yes,13,PayPal,No
2266,36,Male,Coat,Outerwear,94,Montana,XL,Yellow,Fall,3.9,Quarterly,No,10,PayPal,No
685,63,Male,Hat,Accessories,82,Alabama,M,Yellow,Summer,4.7,Monthly,Yes,42,Debit Card,Yes
3604,45,Female,Jeans,Clothing,51,Louisiana,M,Gold,Spring,2.7,Weekly,No,5,Cash,No
425,66,Male,Sweater,Clothing,23,Illinois,M,Gold,Winter,4.3,Fortnightly,Yes,42,PayPal,Yes
2565,42,Male,Scarf,Accessories,90,Kentucky,L,Indigo,Winter,3,Weekly,No,27,Bank Transfer,No
2344,58,Male,Socks,Clothing,49,Maryland,M,Red,Summer,4.4,Monthly,No,44,PayPal,No
1266,32,Male,Shirt,Clothing,79,Louisiana,M,Lavender,Spring,2.7,Weekly,Yes,27,Bank Transfer,No
2205,20,Male,Jeans,Clothing,41,Oregon,S,Lavender,Winter,3.4,Monthly,No,6,Debit Card,No
253,32,Male,Shorts,Clothing,41,Delaware,M,Violet,Summer,3.9,Fortnightly,Yes,33,Venmo,Yes
2629,25,Male,Hoodie,Clothing,51,Wyoming,M,Silver,Summer,3.8,Bi-Weekly,No,42,Credit Card,No
2171,40,Male,Sweater,Clothing,32,South Carolina,M,Turquoise,Fall,4,Every 3 Months,No,37,Venmo,No
1237,42,Male,Hat,Accessories,68,New Mexico,M,White,Summer,4.4,Every 3 Months,Yes,35,Debit Card,No
1225,62,Male,Shorts,Clothing,50,Illinois,M,Yellow,Summer,3.7,Weekly,Yes,18,Venmo,No
1360,27,Male,Hoodie,Clothing,68,North Carolina,S,Cyan,Winter,4.3,Fortnightly,Yes,26,Bank Transfer,No
3513,36,Female,Shirt,Clothing,46,Kentucky,M,White,Fall,3.4,Quarterly,No,31,Debit Card,No
2036,53,Male,T-shirt,Clothing,70,Oklahoma,S,Yellow,Summer,4.1,Weekly,No,43,Bank Transfer,No
1166,51,Male,T-shirt,Clothing,64,Wisconsin,M,Silver,Winter,2.9,Every 3 Months,Yes,21,Venmo,No
3297,20,Female,Blouse,Clothing,23,Alaska,M,Green,Spring,4.2,Quarterly,No,47,Venmo,No
2196,58,Male,Jeans,Clothing,62,New York,M,Brown,Fall,3.7,Monthly,No,2,Cash,No
2124,54,Male,Coat,Outerwear,71,Nebraska,L,Cyan,Spring,3.7,Bi-Weekly,No,22,Debit Card,No
2743,27,Female,Shoes,Footwear,86,Texas,M,Black,Spring,,Annually,No,47,Debit Card,No
2403,45,Male,Scarf,Accessories,89,Utah,M,Brown,Winter,3.8,Weekly,No,31,Cash,No
1881,34,Male,Blouse,Clothing,33,New Jersey,L,Yellow,Fall,3.1,Monthly,No,8,Debit Card,No
3036,69,Female,Handbag,Accessories,64,Kentucky,M,Gold,Spring,4.5,Bi-Weekly,No,18,Cash,No
662,57,Male,Shirt,Clothing,68,Iowa,XL,Green,Fall,4.1,Quarterly,Yes,39,Credit Card,Yes
2209,28,Male,Scarf,Accessories,46,Colorado,XL,Violet,Summer,2.7,Monthly,No,23,PayPal,No
642,47,Male,Blouse,Clothing,78,Alaska,M,Red,Winter,3.9,Every 3 Months,Yes,23,Credit Card,Yes
2750,64,Female,Jacket,Outerwear,53,Vermont,M,Cyan,Spring,3.4,Annually,No,15,Bank Transfer,No
1579,62,Male,Pants,Clothing,97,California,S,Maroon,Winter,4.9,Quarterly,Yes,2,PayPal,No
738,47,Male,Sunglasses,Accessories,24,Nebraska,M,Teal,Spring,3.6,Annually,Yes,28,PayPal,Yes
151,35,Male,Boots,Footwear,96,California,L,Cyan,Fall,4.9,Every 3 Months,Yes,17,Debit Card,Yes
3095,22,Female,Sandals,Footwear,59,Georgia,M,Gray,Summer,2.7,Weekly,No,9,Cash,No
